'Electorate','ID1','ID2','Number',,, value
'Higgins','AJP','REAS',182,,0,'#DIV/0!'
'Higgins','AJP','ALP',268,,0,'#DIV/0!'
'Higgins','AJP','GVIC',524,,0,'#DIV/0!'
'Higgins','REAS','LDP',130,,0,'#DIV/0!'
'Higgins','REAS','UAPP',103,,0,'#DIV/0!'
'Higgins','REAS','LP',155,,0,'#DIV/0!'
'Higgins','REAS','ALP',392,,0,'#DIV/0!'
'Higgins','REAS','GVIC',909,,0,'#DIV/0!'
'Higgins','UAPP','LDP',1167,,0,'#DIV/0!'
'Higgins','UAPP','LP',522,,0,'#DIV/0!'
'Higgins','UAPP','ALP',178,,0,'#DIV/0!'
'Higgins','UAPP','GVIC',387,,0,'#DIV/0!'
'Higgins','LDP','LP',2997,,0,'#DIV/0!'
'Higgins','LDP','ALP',590,,0,'#DIV/0!'
'Higgins','LDP','GVIC',581,,0,'#DIV/0!'
'Higgins','GVIC','LP',3038,,0,'#DIV/0!'
'Higgins','GVIC','ALP',21056,,0,'#DIV/0!'
'Holt','CYA','IND',114,,0,'#DIV/0!'
'Holt','CYA','ALP',85,,0,'#DIV/0!'
'Holt','CYA','UAPP',109,,0,'#DIV/0!'
'Holt','CYA','ON',196,,0,'#DIV/0!'
'Holt','CYA','LDP',108,,0,'#DIV/0!'
'Holt','CYA','GVIC',59,,0,'#DIV/0!'
'Holt','CYA','LP',59,,0,'#DIV/0!'
'Holt','LDP','IND',148,,0,'#DIV/0!'
'Holt','LDP','ALP',263,,0,'#DIV/0!'
'Holt','LDP','UAPP',618,,0,'#DIV/0!'
'Holt','LDP','ON',517,,0,'#DIV/0!'
'Holt','LDP','GVIC',235,,0,'#DIV/0!'
'Holt','LDP','LP',750,,0,'#DIV/0!'
'Holt','IND','ALP',1076,,0,'#DIV/0!'
'Holt','IND','UAPP',556,,0,'#DIV/0!'
'Holt','IND','ON',409,,0,'#DIV/0!'
'Holt','IND','GVIC',476,,0,'#DIV/0!'
'Holt','IND','LP',418,,0,'#DIV/0!'
'Holt','ON','ALP',728,,0,'#DIV/0!'
'Holt','ON','UAPP',3420,,0,'#DIV/0!'
'Holt','ON','GVIC',557,,0,'#DIV/0!'
'Holt','ON','LP',712,,0,'#DIV/0!'
'Holt','GVIC','ALP',5799,,0,'#DIV/0!'
'Holt','GVIC','UAPP',1576,,0,'#DIV/0!'
'Holt','GVIC','LP',1535,,0,'#DIV/0!'
'Holt','UAPP','ALP',6500,,0,'#DIV/0!'
'Holt','UAPP','LP',8371,,0,'#DIV/0!'
'Hotham','ON','LDP',728,,0,'#DIV/0!'
'Hotham','ON','ALP',248,,0,'#DIV/0!'
'Hotham','ON','GVIC',223,,0,'#DIV/0!'
'Hotham','ON','UAPP',1377,,0,'#DIV/0!'
'Hotham','ON','LP',350,,0,'#DIV/0!'
'Hotham','UAPP','LDP',3296,,0,'#DIV/0!'
'Hotham','UAPP','ALP',1241,,0,'#DIV/0!'
'Hotham','UAPP','GVIC',1391,,0,'#DIV/0!'
'Hotham','UAPP','LP',1318,,0,'#DIV/0!'
'Hotham','LDP','ALP',2906,,0,'#DIV/0!'
'Hotham','LDP','GVIC',1580,,0,'#DIV/0!'
'Hotham','LDP','LP',6129,,0,'#DIV/0!'
'Hotham','GVIC','ALP',12852,,0,'#DIV/0!'
'Hotham','GVIC','LP',2750,,0,'#DIV/0!'
'Indi','DHJP','AJP',152,,0,'#DIV/0!'
'Indi','DHJP','IND',251,,0,'#DIV/0!'
'Indi','DHJP','UAPP',118,,0,'#DIV/0!'
'Indi','DHJP','ON',272,,0,'#DIV/0!'
'Indi','DHJP','GVIC',54,,0,'#DIV/0!'
'Indi','DHJP','NP',58,,0,'#DIV/0!'
'Indi','DHJP','ALP',65,,0,'#DIV/0!'
'Indi','DHJP','LDP',22,,0,'#DIV/0!'
'Indi','DHJP','LP',82,,0,'#DIV/0!'
'Indi','AJP','IND',837,,0,'#DIV/0!'
'Indi','AJP','UAPP',183,,0,'#DIV/0!'
'Indi','AJP','ON',246,,0,'#DIV/0!'
'Indi','AJP','GVIC',316,,0,'#DIV/0!'
'Indi','AJP','NP',54,,0,'#DIV/0!'
'Indi','AJP','ALP',125,,0,'#DIV/0!'
'Indi','AJP','LDP',41,,0,'#DIV/0!'
'Indi','AJP','LP',99,,0,'#DIV/0!'
'Indi','LDP','IND',249,,0,'#DIV/0!'
'Indi','LDP','UAPP',470,,0,'#DIV/0!'
'Indi','LDP','ON',793,,0,'#DIV/0!'
'Indi','LDP','GVIC',45,,0,'#DIV/0!'
'Indi','LDP','NP',137,,0,'#DIV/0!'
'Indi','LDP','ALP',84,,0,'#DIV/0!'
'Indi','LDP','LP',585,,0,'#DIV/0!'
'Indi','UAPP','IND',480,,0,'#DIV/0!'
'Indi','UAPP','ON',2143,,0,'#DIV/0!'
'Indi','UAPP','GVIC',116,,0,'#DIV/0!'
'Indi','UAPP','NP',204,,0,'#DIV/0!'
'Indi','UAPP','ALP',123,,0,'#DIV/0!'
'Indi','UAPP','LP',263,,0,'#DIV/0!'
'Indi','GVIC','IND',2277,,0,'#DIV/0!'
'Indi','GVIC','ON',247,,0,'#DIV/0!'
'Indi','GVIC','NP',265,,0,'#DIV/0!'
'Indi','GVIC','ALP',1135,,0,'#DIV/0!'
'Indi','GVIC','LP',233,,0,'#DIV/0!'
'Indi','NP','IND',647,,0,'#DIV/0!'
'Indi','NP','ON',450,,0,'#DIV/0!'
'Indi','NP','ALP',337,,0,'#DIV/0!'
'Indi','NP','LP',3138,,0,'#DIV/0!'
'Indi','ON','IND',4794,,0,'#DIV/0!'
'Indi','ON','ALP',1198,,0,'#DIV/0!'
'Indi','ON','LP',3525,,0,'#DIV/0!'
'Indi','ALP','IND',9007,,0,'#DIV/0!'
'Indi','ALP','LP',2783,,0,'#DIV/0!'
'Isaacs','AJP','ON',179,,0,'#DIV/0!'
'Isaacs','AJP','ALP',357,,0,'#DIV/0!'
'Isaacs','AJP','LDP',131,,0,'#DIV/0!'
'Isaacs','AJP','LP',186,,0,'#DIV/0!'
'Isaacs','AJP','GVIC',1127,,0,'#DIV/0!'
'Isaacs','AJP','UAPP',279,,0,'#DIV/0!'
'Isaacs','ON','ALP',708,,0,'#DIV/0!'
'Isaacs','ON','LDP',776,,0,'#DIV/0!'
'Isaacs','ON','LP',353,,0,'#DIV/0!'
'Isaacs','ON','GVIC',204,,0,'#DIV/0!'
'Isaacs','ON','UAPP',1268,,0,'#DIV/0!'
'Isaacs','LDP','ALP',789,,0,'#DIV/0!'
'Isaacs','LDP','LP',1778,,0,'#DIV/0!'
'Isaacs','LDP','GVIC',445,,0,'#DIV/0!'
'Isaacs','LDP','UAPP',2680,,0,'#DIV/0!'
'Isaacs','UAPP','ALP',1589,,0,'#DIV/0!'
'Isaacs','UAPP','LP',5249,,0,'#DIV/0!'
'Isaacs','UAPP','GVIC',2244,,0,'#DIV/0!'
'Isaacs','GVIC','ALP',13147,,0,'#DIV/0!'
'Isaacs','GVIC','LP',3494,,0,'#DIV/0!'
'Jagajaga','CYA','ALP',129,,0,'#DIV/0!'
'Jagajaga','CYA','UAPP',132,,0,'#DIV/0!'
'Jagajaga','CYA','IND',124,,0,'#DIV/0!'
'Jagajaga','CYA','LDP',137,,0,'#DIV/0!'
'Jagajaga','CYA','GVIC',64,,0,'#DIV/0!'
'Jagajaga','CYA','ON',103,,0,'#DIV/0!'
'Jagajaga','CYA','LP',75,,0,'#DIV/0!'
'Jagajaga','ON','ALP',194,,0,'#DIV/0!'
'Jagajaga','ON','UAPP',1030,,0,'#DIV/0!'
'Jagajaga','ON','IND',234,,0,'#DIV/0!'
'Jagajaga','ON','LDP',468,,0,'#DIV/0!'
'Jagajaga','ON','GVIC',137,,0,'#DIV/0!'
'Jagajaga','ON','LP',314,,0,'#DIV/0!'
'Jagajaga','IND','ALP',945,,0,'#DIV/0!'
'Jagajaga','IND','UAPP',498,,0,'#DIV/0!'
'Jagajaga','IND','LDP',395,,0,'#DIV/0!'
'Jagajaga','IND','GVIC',1295,,0,'#DIV/0!'
'Jagajaga','IND','LP',375,,0,'#DIV/0!'
'Jagajaga','LDP','ALP',422,,0,'#DIV/0!'
'Jagajaga','LDP','UAPP',2630,,0,'#DIV/0!'
'Jagajaga','LDP','GVIC',382,,0,'#DIV/0!'
'Jagajaga','LDP','LP',1326,,0,'#DIV/0!'
'Jagajaga','UAPP','ALP',2270,,0,'#DIV/0!'
'Jagajaga','UAPP','GVIC',1549,,0,'#DIV/0!'
'Jagajaga','UAPP','LP',3964,,0,'#DIV/0!'
'Jagajaga','GVIC','ALP',17750,,0,'#DIV/0!'
'Jagajaga','GVIC','LP',2532,,0,'#DIV/0!'
'Kooyong','AUVA','IND',17,,0,'#DIV/0!'
'Kooyong','AUVA','UAPP',11,,0,'#DIV/0!'
'Kooyong','AUVA','LDP',15,,0,'#DIV/0!'
'Kooyong','AUVA','DHJP',7,,0,'#DIV/0!'
'Kooyong','AUVA','ON',15,,0,'#DIV/0!'
'Kooyong','AUVA','IND',9,,0,'#DIV/0!'
'Kooyong','AUVA','LP',28,,0,'#DIV/0!'
'Kooyong','AUVA','ALP',10,,0,'#DIV/0!'
'Kooyong','AUVA','AJP',11,,0,'#DIV/0!'
'Kooyong','AUVA','GVIC',29,,0,'#DIV/0!'
'Kooyong','DHJP','IND',35,,0,'#DIV/0!'
'Kooyong','DHJP','UAPP',11,,0,'#DIV/0!'
'Kooyong','DHJP','LDP',18,,0,'#DIV/0!'
'Kooyong','DHJP','ON',25,,0,'#DIV/0!'
'Kooyong','DHJP','IND',10,,0,'#DIV/0!'
'Kooyong','DHJP','LP',35,,0,'#DIV/0!'
'Kooyong','DHJP','ALP',20,,0,'#DIV/0!'
'Kooyong','DHJP','AJP',21,,0,'#DIV/0!'
'Kooyong','DHJP','GVIC',9,,0,'#DIV/0!'
'Kooyong','IND','IND',101,,0,'#DIV/0!'
'Kooyong','IND','UAPP',20,,0,'#DIV/0!'
'Kooyong','IND','LDP',22,,0,'#DIV/0!'
'Kooyong','IND','ON',23,,0,'#DIV/0!'
'Kooyong','IND','LP',56,,0,'#DIV/0!'
'Kooyong','IND','ALP',24,,0,'#DIV/0!'
'Kooyong','IND','AJP',19,,0,'#DIV/0!'
'Kooyong','IND','GVIC',19,,0,'#DIV/0!'
'Kooyong','AJP','IND',131,,0,'#DIV/0!'
'Kooyong','AJP','UAPP',21,,0,'#DIV/0!'
'Kooyong','AJP','LDP',31,,0,'#DIV/0!'
'Kooyong','AJP','ON',19,,0,'#DIV/0!'
'Kooyong','AJP','LP',49,,0,'#DIV/0!'
'Kooyong','AJP','ALP',52,,0,'#DIV/0!'
'Kooyong','AJP','GVIC',248,,0,'#DIV/0!'
'Kooyong','ON','IND',76,,0,'#DIV/0!'
'Kooyong','ON','UAPP',312,,0,'#DIV/0!'
'Kooyong','ON','LDP',271,,0,'#DIV/0!'
'Kooyong','ON','LP',111,,0,'#DIV/0!'
'Kooyong','ON','ALP',28,,0,'#DIV/0!'
'Kooyong','ON','GVIC',25,,0,'#DIV/0!'
'Kooyong','UAPP','IND',247,,0,'#DIV/0!'
'Kooyong','UAPP','LDP',709,,0,'#DIV/0!'
'Kooyong','UAPP','LP',297,,0,'#DIV/0!'
'Kooyong','UAPP','ALP',58,,0,'#DIV/0!'
'Kooyong','UAPP','GVIC',75,,0,'#DIV/0!'
'Kooyong','LDP','IND',549,,0,'#DIV/0!'
'Kooyong','LDP','LP',1258,,0,'#DIV/0!'
'Kooyong','LDP','ALP',226,,0,'#DIV/0!'
'Kooyong','LDP','GVIC',113,,0,'#DIV/0!'
'Kooyong','GVIC','IND',4725,,0,'#DIV/0!'
'Kooyong','GVIC','LP',561,,0,'#DIV/0!'
'Kooyong','GVIC','ALP',1693,,0,'#DIV/0!'
'Kooyong','ALP','IND',7092,,0,'#DIV/0!'
'Kooyong','ALP','LP',2110,,0,'#DIV/0!'
'La Trobe','CYA','LP',110,,0,'#DIV/0!'
'La Trobe','CYA','ON',175,,0,'#DIV/0!'
'La Trobe','CYA','GVIC',81,,0,'#DIV/0!'
'La Trobe','CYA','UAPP',118,,0,'#DIV/0!'
'La Trobe','CYA','ALP',89,,0,'#DIV/0!'
'La Trobe','CYA','LDP',166,,0,'#DIV/0!'
'La Trobe','CYA','AJP',151,,0,'#DIV/0!'
'La Trobe','LDP','LP',349,,0,'#DIV/0!'
'La Trobe','LDP','ON',613,,0,'#DIV/0!'
'La Trobe','LDP','GVIC',78,,0,'#DIV/0!'
'La Trobe','LDP','UAPP',737,,0,'#DIV/0!'
'La Trobe','LDP','ALP',127,,0,'#DIV/0!'
'La Trobe','LDP','AJP',173,,0,'#DIV/0!'
'La Trobe','AJP','LP',382,,0,'#DIV/0!'
'La Trobe','AJP','ON',389,,0,'#DIV/0!'
'La Trobe','AJP','GVIC',931,,0,'#DIV/0!'
'La Trobe','AJP','UAPP',466,,0,'#DIV/0!'
'La Trobe','AJP','ALP',606,,0,'#DIV/0!'
'La Trobe','ON','LP',1026,,0,'#DIV/0!'
'La Trobe','ON','GVIC',571,,0,'#DIV/0!'
'La Trobe','ON','UAPP',3648,,0,'#DIV/0!'
'La Trobe','ON','ALP',487,,0,'#DIV/0!'
'La Trobe','UAPP','LP',6422,,0,'#DIV/0!'
'La Trobe','UAPP','GVIC',2649,,0,'#DIV/0!'
'La Trobe','UAPP','ALP',2080,,0,'#DIV/0!'
'La Trobe','GVIC','LP',3728,,0,'#DIV/0!'
'La Trobe','GVIC','ALP',10562,,0,'#DIV/0!'
'Lalor','CYA','IND',95,,0,'#DIV/0!'
'Lalor','CYA','VNS',52,,0,'#DIV/0!'
'Lalor','CYA','UAPP',110,,0,'#DIV/0!'
'Lalor','CYA','ALP',143,,0,'#DIV/0!'
'Lalor','CYA','LDP',197,,0,'#DIV/0!'
'Lalor','CYA','ON',175,,0,'#DIV/0!'
'Lalor','CYA','GVIC',82,,0,'#DIV/0!'
'Lalor','CYA','LP',97,,0,'#DIV/0!'
'Lalor','VNS','IND',230,,0,'#DIV/0!'
'Lalor','VNS','UAPP',167,,0,'#DIV/0!'
'Lalor','VNS','ALP',327,,0,'#DIV/0!'
'Lalor','VNS','LDP',69,,0,'#DIV/0!'
'Lalor','VNS','ON',60,,0,'#DIV/0!'
'Lalor','VNS','GVIC',600,,0,'#DIV/0!'
'Lalor','VNS','LP',81,,0,'#DIV/0!'
'Lalor','IND','UAPP',991,,0,'#DIV/0!'
'Lalor','IND','ALP',676,,0,'#DIV/0!'
'Lalor','IND','LDP',253,,0,'#DIV/0!'
'Lalor','IND','ON',211,,0,'#DIV/0!'
'Lalor','IND','GVIC',440,,0,'#DIV/0!'
'Lalor','IND','LP',289,,0,'#DIV/0!'
'Lalor','LDP','UAPP',1205,,0,'#DIV/0!'
'Lalor','LDP','ALP',663,,0,'#DIV/0!'
'Lalor','LDP','ON',696,,0,'#DIV/0!'
'Lalor','LDP','GVIC',341,,0,'#DIV/0!'
'Lalor','LDP','LP',1017,,0,'#DIV/0!'
'Lalor','ON','UAPP',2595,,0,'#DIV/0!'
'Lalor','ON','ALP',701,,0,'#DIV/0!'
'Lalor','ON','GVIC',667,,0,'#DIV/0!'
'Lalor','ON','LP',668,,0,'#DIV/0!'
'Lalor','GVIC','UAPP',1580,,0,'#DIV/0!'
'Lalor','GVIC','ALP',7847,,0,'#DIV/0!'
'Lalor','GVIC','LP',1895,,0,'#DIV/0!'
'Lalor','UAPP','ALP',6209,,0,'#DIV/0!'
'Lalor','UAPP','LP',6779,,0,'#DIV/0!'
'Macnamara','ON','IND',188,,0,'#DIV/0!'
'Macnamara','ON','LP',142,,0,'#DIV/0!'
'Macnamara','ON','ALP',64,,0,'#DIV/0!'
'Macnamara','ON','LDP',302,,0,'#DIV/0!'
'Macnamara','ON','AJP',69,,0,'#DIV/0!'
'Macnamara','ON','GVIC',54,,0,'#DIV/0!'
'Macnamara','ON','UAPP',530,,0,'#DIV/0!'
'Macnamara','AJP','IND',197,,0,'#DIV/0!'
'Macnamara','AJP','LP',138,,0,'#DIV/0!'
'Macnamara','AJP','ALP',361,,0,'#DIV/0!'
'Macnamara','AJP','LDP',84,,0,'#DIV/0!'
'Macnamara','AJP','GVIC',882,,0,'#DIV/0!'
'Macnamara','AJP','UAPP',131,,0,'#DIV/0!'
'Macnamara','IND','LP',602,,0,'#DIV/0!'
'Macnamara','IND','ALP',432,,0,'#DIV/0!'
'Macnamara','IND','LDP',297,,0,'#DIV/0!'
'Macnamara','IND','GVIC',519,,0,'#DIV/0!'
'Macnamara','IND','UAPP',370,,0,'#DIV/0!'
'Macnamara','LDP','LP',691,,0,'#DIV/0!'
'Macnamara','LDP','ALP',232,,0,'#DIV/0!'
'Macnamara','LDP','GVIC',263,,0,'#DIV/0!'
'Macnamara','LDP','UAPP',1443,,0,'#DIV/0!'
'Macnamara','UAPP','LP',2778,,0,'#DIV/0!'
'Macnamara','UAPP','ALP',508,,0,'#DIV/0!'
'Macnamara','UAPP','GVIC',1250,,0,'#DIV/0!'
'Macnamara','GVIC','LP',3793,,0,'#DIV/0!'
'Macnamara','GVIC','ALP',26762,,0,'#DIV/0!'
'Mallee','CEC','NP',130,,0,'#DIV/0!'
'Mallee','CEC','IND',160,,0,'#DIV/0!'
'Mallee','CEC','IND',142,,0,'#DIV/0!'
'Mallee','CEC','ALP',116,,0,'#DIV/0!'
'Mallee','CEC','GVIC',65,,0,'#DIV/0!'
'Mallee','CEC','UAPP',113,,0,'#DIV/0!'
'Mallee','CEC','ON',96,,0,'#DIV/0!'
'Mallee','IND','NP',382,,0,'#DIV/0!'
'Mallee','IND','IND',1257,,0,'#DIV/0!'
'Mallee','IND','ALP',295,,0,'#DIV/0!'
'Mallee','IND','GVIC',146,,0,'#DIV/0!'
'Mallee','IND','UAPP',119,,0,'#DIV/0!'
'Mallee','IND','ON',139,,0,'#DIV/0!'
'Mallee','GVIC','NP',651,,0,'#DIV/0!'
'Mallee','GVIC','IND',1439,,0,'#DIV/0!'
'Mallee','GVIC','ALP',2964,,0,'#DIV/0!'
'Mallee','GVIC','UAPP',369,,0,'#DIV/0!'
'Mallee','GVIC','ON',251,,0,'#DIV/0!'
'Mallee','ON','NP',1737,,0,'#DIV/0!'
'Mallee','ON','IND',1509,,0,'#DIV/0!'
'Mallee','ON','ALP',715,,0,'#DIV/0!'
'Mallee','ON','UAPP',3426,,0,'#DIV/0!'
'Mallee','UAPP','NP',4396,,0,'#DIV/0!'
'Mallee','UAPP','IND',6691,,0,'#DIV/0!'
'Mallee','UAPP','ALP',2211,,0,'#DIV/0!'
'Mallee','IND','NP',13040,,0,'#DIV/0!'
'Mallee','IND','ALP',8272,,0,'#DIV/0!'
'Maribyrnong','CYA','GAP',142,,0,'#DIV/0!'
'Maribyrnong','CYA','VNS',33,,0,'#DIV/0!'
'Maribyrnong','CYA','ALP',71,,0,'#DIV/0!'
'Maribyrnong','CYA','ON',48,,0,'#DIV/0!'
'Maribyrnong','CYA','UAPP',45,,0,'#DIV/0!'
'Maribyrnong','CYA','LP',54,,0,'#DIV/0!'
'Maribyrnong','CYA','GVIC',85,,0,'#DIV/0!'
'Maribyrnong','CYA','LDP',112,,0,'#DIV/0!'
'Maribyrnong','VNS','GAP',145,,0,'#DIV/0!'
'Maribyrnong','VNS','ALP',308,,0,'#DIV/0!'
'Maribyrnong','VNS','ON',55,,0,'#DIV/0!'
'Maribyrnong','VNS','UAPP',51,,0,'#DIV/0!'
'Maribyrnong','VNS','LP',62,,0,'#DIV/0!'
'Maribyrnong','VNS','GVIC',1224,,0,'#DIV/0!'
'Maribyrnong','VNS','LDP',25,,0,'#DIV/0!'
'Maribyrnong','GAP','ALP',581,,0,'#DIV/0!'
'Maribyrnong','GAP','ON',482,,0,'#DIV/0!'
'Maribyrnong','GAP','UAPP',469,,0,'#DIV/0!'
'Maribyrnong','GAP','LP',122,,0,'#DIV/0!'
'Maribyrnong','GAP','GVIC',114,,0,'#DIV/0!'
'Maribyrnong','GAP','LDP',260,,0,'#DIV/0!'
'Maribyrnong','ON','ALP',357,,0,'#DIV/0!'
'Maribyrnong','ON','UAPP',1328,,0,'#DIV/0!'
'Maribyrnong','ON','LP',351,,0,'#DIV/0!'
'Maribyrnong','ON','GVIC',214,,0,'#DIV/0!'
'Maribyrnong','ON','LDP',562,,0,'#DIV/0!'
'Maribyrnong','LDP','ALP',352,,0,'#DIV/0!'
'Maribyrnong','LDP','UAPP',2596,,0,'#DIV/0!'
'Maribyrnong','LDP','LP',1147,,0,'#DIV/0!'
'Maribyrnong','LDP','GVIC',441,,0,'#DIV/0!'
'Maribyrnong','UAPP','ALP',1229,,0,'#DIV/0!'
'Maribyrnong','UAPP','LP',5229,,0,'#DIV/0!'
'Maribyrnong','UAPP','GVIC',1464,,0,'#DIV/0!'
'Maribyrnong','GVIC','ALP',15989,,0,'#DIV/0!'
'Maribyrnong','GVIC','LP',2831,,0,'#DIV/0!'
'McEwen','CYA','GVIC',206,,0,'#DIV/0!'
'McEwen','CYA','UAPP',271,,0,'#DIV/0!'
'McEwen','CYA','ON',623,,0,'#DIV/0!'
'McEwen','CYA','LDP',345,,0,'#DIV/0!'
'McEwen','CYA','LP',138,,0,'#DIV/0!'
'McEwen','CYA','ALP',138,,0,'#DIV/0!'
'McEwen','LDP','GVIC',199,,0,'#DIV/0!'
'McEwen','LDP','UAPP',726,,0,'#DIV/0!'
'McEwen','LDP','ON',895,,0,'#DIV/0!'
'McEwen','LDP','LP',887,,0,'#DIV/0!'
'McEwen','LDP','ALP',217,,0,'#DIV/0!'
'McEwen','UAPP','GVIC',884,,0,'#DIV/0!'
'McEwen','UAPP','ON',3573,,0,'#DIV/0!'
'McEwen','UAPP','LP',1411,,0,'#DIV/0!'
'McEwen','UAPP','ALP',603,,0,'#DIV/0!'
'McEwen','ON','GVIC',2647,,0,'#DIV/0!'
'McEwen','ON','LP',5909,,0,'#DIV/0!'
'McEwen','ON','ALP',1922,,0,'#DIV/0!'
'McEwen','GVIC','LP',4580,,0,'#DIV/0!'
'McEwen','GVIC','ALP',12880,,0,'#DIV/0!'
'Melbourne','ON','UAPP',335,,0,'#DIV/0!'
'Melbourne','ON','ALP',42,,0,'#DIV/0!'
'Melbourne','ON','GVIC',35,,0,'#DIV/0!'
'Melbourne','ON','LP',102,,0,'#DIV/0!'
'Melbourne','ON','LDP',241,,0,'#DIV/0!'
'Melbourne','ON','IND',73,,0,'#DIV/0!'
'Melbourne','ON','AJP',85,,0,'#DIV/0!'
'Melbourne','ON','VNS',24,,0,'#DIV/0!'
'Melbourne','IND','UAPP',144,,0,'#DIV/0!'
'Melbourne','IND','ALP',173,,0,'#DIV/0!'
'Melbourne','IND','GVIC',269,,0,'#DIV/0!'
'Melbourne','IND','LP',141,,0,'#DIV/0!'
'Melbourne','IND','LDP',189,,0,'#DIV/0!'
'Melbourne','IND','AJP',154,,0,'#DIV/0!'
'Melbourne','IND','VNS',97,,0,'#DIV/0!'
'Melbourne','AJP','UAPP',99,,0,'#DIV/0!'
'Melbourne','AJP','ALP',197,,0,'#DIV/0!'
'Melbourne','AJP','GVIC',691,,0,'#DIV/0!'
'Melbourne','AJP','LP',122,,0,'#DIV/0!'
'Melbourne','AJP','LDP',81,,0,'#DIV/0!'
'Melbourne','AJP','VNS',365,,0,'#DIV/0!'
'Melbourne','LDP','UAPP',985,,0,'#DIV/0!'
'Melbourne','LDP','ALP',165,,0,'#DIV/0!'
'Melbourne','LDP','GVIC',188,,0,'#DIV/0!'
'Melbourne','LDP','LP',659,,0,'#DIV/0!'
'Melbourne','LDP','VNS',110,,0,'#DIV/0!'
'Melbourne','UAPP','ALP',678,,0,'#DIV/0!'
'Melbourne','UAPP','GVIC',360,,0,'#DIV/0!'
'Melbourne','UAPP','LP',1387,,0,'#DIV/0!'
'Melbourne','UAPP','VNS',847,,0,'#DIV/0!'
'Melbourne','VNS','ALP',627,,0,'#DIV/0!'
'Melbourne','VNS','GVIC',3310,,0,'#DIV/0!'
'Melbourne','VNS','LP',662,,0,'#DIV/0!'
'Melbourne','LP','ALP',12419,,0,'#DIV/0!'
'Melbourne','LP','GVIC',5314,,0,'#DIV/0!'
'Menzies','CYA','ALP',173,,0,'#DIV/0!'
'Menzies','CYA','LDP',277,,0,'#DIV/0!'
'Menzies','CYA','ON',163,,0,'#DIV/0!'
'Menzies','CYA','LP',126,,0,'#DIV/0!'
'Menzies','CYA','GVIC',112,,0,'#DIV/0!'
'Menzies','CYA','UAPP',117,,0,'#DIV/0!'
'Menzies','ON','ALP',187,,0,'#DIV/0!'
'Menzies','ON','LDP',647,,0,'#DIV/0!'
'Menzies','ON','LP',315,,0,'#DIV/0!'
'Menzies','ON','GVIC',199,,0,'#DIV/0!'
'Menzies','ON','UAPP',1127,,0,'#DIV/0!'
'Menzies','LDP','ALP',557,,0,'#DIV/0!'
'Menzies','LDP','LP',1282,,0,'#DIV/0!'
'Menzies','LDP','GVIC',314,,0,'#DIV/0!'
'Menzies','LDP','UAPP',2417,,0,'#DIV/0!'
'Menzies','UAPP','ALP',1847,,0,'#DIV/0!'
'Menzies','UAPP','LP',3910,,0,'#DIV/0!'
'Menzies','UAPP','GVIC',1547,,0,'#DIV/0!'
'Menzies','GVIC','ALP',13422,,0,'#DIV/0!'
'Menzies','GVIC','LP',3039,,0,'#DIV/0!'
'Monash','CYA','GVIC',58,,0,'#DIV/0!'
'Monash','CYA','LP',68,,0,'#DIV/0!'
'Monash','CYA','IND',112,,0,'#DIV/0!'
'Monash','CYA','ON',199,,0,'#DIV/0!'
'Monash','CYA','ALP',55,,0,'#DIV/0!'
'Monash','CYA','LDP',124,,0,'#DIV/0!'
'Monash','CYA','UAPP',58,,0,'#DIV/0!'
'Monash','LDP','GVIC',105,,0,'#DIV/0!'
'Monash','LDP','LP',757,,0,'#DIV/0!'
'Monash','LDP','IND',342,,0,'#DIV/0!'
'Monash','LDP','ON',1083,,0,'#DIV/0!'
'Monash','LDP','ALP',209,,0,'#DIV/0!'
'Monash','LDP','UAPP',1176,,0,'#DIV/0!'
'Monash','UAPP','GVIC',252,,0,'#DIV/0!'
'Monash','UAPP','LP',905,,0,'#DIV/0!'
'Monash','UAPP','IND',577,,0,'#DIV/0!'
'Monash','UAPP','ON',2956,,0,'#DIV/0!'
'Monash','UAPP','ALP',535,,0,'#DIV/0!'
'Monash','GVIC','LP',1156,,0,'#DIV/0!'
'Monash','GVIC','IND',2906,,0,'#DIV/0!'
'Monash','GVIC','ON',458,,0,'#DIV/0!'
'Monash','GVIC','ALP',5428,,0,'#DIV/0!'
'Monash','ON','LP',4360,,0,'#DIV/0!'
'Monash','ON','IND',6102,,0,'#DIV/0!'
'Monash','ON','ALP',1523,,0,'#DIV/0!'
'Monash','IND','LP',7364,,0,'#DIV/0!'
'Monash','IND','ALP',13047,,0,'#DIV/0!'
'Nicholls','CYA','LDP',42,,0,'#DIV/0!'
'Nicholls','CYA','NP',19,,0,'#DIV/0!'
'Nicholls','CYA','ON',81,,0,'#DIV/0!'
'Nicholls','CYA','ALP',15,,0,'#DIV/0!'
'Nicholls','CYA','CEC',21,,0,'#DIV/0!'
'Nicholls','CYA','UAPP',27,,0,'#DIV/0!'
'Nicholls','CYA','GVIC',18,,0,'#DIV/0!'
'Nicholls','CYA','SOPA',33,,0,'#DIV/0!'
'Nicholls','CYA','LP',34,,0,'#DIV/0!'
'Nicholls','CYA','IND',77,,0,'#DIV/0!'
'Nicholls','CEC','LDP',43,,0,'#DIV/0!'
'Nicholls','CEC','NP',38,,0,'#DIV/0!'
'Nicholls','CEC','ON',85,,0,'#DIV/0!'
'Nicholls','CEC','ALP',58,,0,'#DIV/0!'
'Nicholls','CEC','UAPP',52,,0,'#DIV/0!'
