,,,,,,,,,,
StateAb,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,CalculationType,CalculationValue
ACT,Fenner,2,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Preference Count,44706
ACT,Fenner,2,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Preference Percent,48.98
ACT,Fenner,2,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Transfer Count,351
ACT,Fenner,2,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Transfer Percent,13.58
ACT,Fenner,2,2,37203,KUSTER,Nathan,LP,Liberal,Preference Count,26585
ACT,Fenner,2,2,37203,KUSTER,Nathan,LP,Liberal,Preference Percent,29.12
ACT,Fenner,2,2,37203,KUSTER,Nathan,LP,Liberal,Transfer Count,481
ACT,Fenner,2,2,37203,KUSTER,Nathan,LP,Liberal,Transfer Percent,18.61
ACT,Fenner,2,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Preference Count,0
ACT,Fenner,2,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Preference Percent,0
ACT,Fenner,2,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Transfer Count,-2584
ACT,Fenner,2,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Transfer Percent,-100
ACT,Fenner,2,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Preference Count,4126
ACT,Fenner,2,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Preference Percent,4.52
ACT,Fenner,2,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Transfer Count,1434
ACT,Fenner,2,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Transfer Percent,55.5
ACT,Fenner,2,5,36242,SOJIC,Natasa,GRN,The Greens,Preference Count,15864
ACT,Fenner,2,5,36242,SOJIC,Natasa,GRN,The Greens,Preference Percent,17.38
ACT,Fenner,2,5,36242,SOJIC,Natasa,GRN,The Greens,Transfer Count,318
ACT,Fenner,2,5,36242,SOJIC,Natasa,GRN,The Greens,Transfer Percent,12.31
ACT,Fenner,2,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Preference Count,0
ACT,Fenner,2,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Preference Percent,0
ACT,Fenner,2,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Transfer Count,0
ACT,Fenner,2,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Transfer Percent,0
ACT,Fenner,3,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Preference Count,45529
ACT,Fenner,3,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Preference Percent,49.88
ACT,Fenner,3,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Transfer Count,823
ACT,Fenner,3,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Transfer Percent,19.95
ACT,Fenner,3,2,37203,KUSTER,Nathan,LP,Liberal,Preference Count,28813
ACT,Fenner,3,2,37203,KUSTER,Nathan,LP,Liberal,Preference Percent,31.57
ACT,Fenner,3,2,37203,KUSTER,Nathan,LP,Liberal,Transfer Count,2228
ACT,Fenner,3,2,37203,KUSTER,Nathan,LP,Liberal,Transfer Percent,54
ACT,Fenner,3,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Preference Count,0
ACT,Fenner,3,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Preference Percent,0
ACT,Fenner,3,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Transfer Count,0
ACT,Fenner,3,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Transfer Percent,0
ACT,Fenner,3,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Preference Count,0
ACT,Fenner,3,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Preference Percent,0
ACT,Fenner,3,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Transfer Count,-4126
ACT,Fenner,3,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Transfer Percent,-100
ACT,Fenner,3,5,36242,SOJIC,Natasa,GRN,The Greens,Preference Count,16939
ACT,Fenner,3,5,36242,SOJIC,Natasa,GRN,The Greens,Preference Percent,18.56
ACT,Fenner,3,5,36242,SOJIC,Natasa,GRN,The Greens,Transfer Count,1075
ACT,Fenner,3,5,36242,SOJIC,Natasa,GRN,The Greens,Transfer Percent,26.05
ACT,Fenner,3,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Preference Count,0
ACT,Fenner,3,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Preference Percent,0
ACT,Fenner,3,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Transfer Count,0
ACT,Fenner,3,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Transfer Percent,0
ACT,Fenner,4,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Preference Count,59966
ACT,Fenner,4,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Preference Percent,65.69
ACT,Fenner,4,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Transfer Count,14437
ACT,Fenner,4,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Transfer Percent,85.23
ACT,Fenner,4,2,37203,KUSTER,Nathan,LP,Liberal,Preference Count,31315
ACT,Fenner,4,2,37203,KUSTER,Nathan,LP,Liberal,Preference Percent,34.31
ACT,Fenner,4,2,37203,KUSTER,Nathan,LP,Liberal,Transfer Count,2502
ACT,Fenner,4,2,37203,KUSTER,Nathan,LP,Liberal,Transfer Percent,14.77
ACT,Fenner,4,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Preference Count,0
ACT,Fenner,4,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Preference Percent,0
ACT,Fenner,4,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Transfer Count,0
ACT,Fenner,4,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,Transfer Percent,0
ACT,Fenner,4,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Preference Count,0
ACT,Fenner,4,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Preference Percent,0
ACT,Fenner,4,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Transfer Count,0
ACT,Fenner,4,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,Transfer Percent,0
ACT,Fenner,4,5,36242,SOJIC,Natasa,GRN,The Greens,Preference Count,0
ACT,Fenner,4,5,36242,SOJIC,Natasa,GRN,The Greens,Preference Percent,0
ACT,Fenner,4,5,36242,SOJIC,Natasa,GRN,The Greens,Transfer Count,-16939
ACT,Fenner,4,5,36242,SOJIC,Natasa,GRN,The Greens,Transfer Percent,-100
ACT,Fenner,4,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Preference Count,0
ACT,Fenner,4,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Preference Percent,0
ACT,Fenner,4,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Transfer Count,0
ACT,Fenner,4,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,Transfer Percent,0
NSW,Banks,0,1,37018,COLEMAN,David,LP,Liberal,Preference Count,41622
NSW,Banks,0,1,37018,COLEMAN,David,LP,Liberal,Preference Percent,45.22
NSW,Banks,0,1,37018,COLEMAN,David,LP,Liberal,Transfer Count,0
NSW,Banks,0,1,37018,COLEMAN,David,LP,Liberal,Transfer Percent,0
NSW,Banks,0,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Count,1264
NSW,Banks,0,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Percent,1.37
NSW,Banks,0,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Count,0
NSW,Banks,0,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Percent,0
NSW,Banks,0,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Count,5048
NSW,Banks,0,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Percent,5.48
NSW,Banks,0,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Count,0
NSW,Banks,0,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Percent,0
NSW,Banks,0,4,36330,HANNA,Natalie,GRN,The Greens,Preference Count,8063
NSW,Banks,0,4,36330,HANNA,Natalie,GRN,The Greens,Preference Percent,8.76
NSW,Banks,0,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Count,0
NSW,Banks,0,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Percent,0
NSW,Banks,0,5,37388,KHOUW,Steve,,,Preference Count,961
NSW,Banks,0,5,37388,KHOUW,Steve,,,Preference Percent,1.04
NSW,Banks,0,5,37388,KHOUW,Steve,,,Transfer Count,0
NSW,Banks,0,5,37388,KHOUW,Steve,,,Transfer Percent,0
NSW,Banks,0,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Count,2628
NSW,Banks,0,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Percent,2.86
NSW,Banks,0,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Count,0
NSW,Banks,0,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Percent,0
NSW,Banks,0,7,36774,SOON,Zhi,ALP,Labor,Preference Count,32459
NSW,Banks,0,7,36774,SOON,Zhi,ALP,Labor,Preference Percent,35.26
NSW,Banks,0,7,36774,SOON,Zhi,ALP,Labor,Transfer Count,0
NSW,Banks,0,7,36774,SOON,Zhi,ALP,Labor,Transfer Percent,0
NSW,Banks,1,1,37018,COLEMAN,David,LP,Liberal,Preference Count,41754
NSW,Banks,1,1,37018,COLEMAN,David,LP,Liberal,Preference Percent,45.36
NSW,Banks,1,1,37018,COLEMAN,David,LP,Liberal,Transfer Count,132
NSW,Banks,1,1,37018,COLEMAN,David,LP,Liberal,Transfer Percent,13.74
NSW,Banks,1,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Count,1411
NSW,Banks,1,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Percent,1.53
NSW,Banks,1,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Count,147
NSW,Banks,1,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Percent,15.3
NSW,Banks,1,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Count,5166
NSW,Banks,1,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Percent,5.61
NSW,Banks,1,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Count,118
NSW,Banks,1,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Percent,12.28
NSW,Banks,1,4,36330,HANNA,Natalie,GRN,The Greens,Preference Count,8294
NSW,Banks,1,4,36330,HANNA,Natalie,GRN,The Greens,Preference Percent,9.01
NSW,Banks,1,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Count,231
NSW,Banks,1,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Percent,24.04
NSW,Banks,1,5,37388,KHOUW,Steve,,,Preference Count,0
NSW,Banks,1,5,37388,KHOUW,Steve,,,Preference Percent,0
NSW,Banks,1,5,37388,KHOUW,Steve,,,Transfer Count,-961
NSW,Banks,1,5,37388,KHOUW,Steve,,,Transfer Percent,-100
NSW,Banks,1,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Count,2742
NSW,Banks,1,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Percent,2.98
NSW,Banks,1,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Count,114
NSW,Banks,1,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Percent,11.86
NSW,Banks,1,7,36774,SOON,Zhi,ALP,Labor,Preference Count,32678
NSW,Banks,1,7,36774,SOON,Zhi,ALP,Labor,Preference Percent,35.5
NSW,Banks,1,7,36774,SOON,Zhi,ALP,Labor,Transfer Count,219
NSW,Banks,1,7,36774,SOON,Zhi,ALP,Labor,Transfer Percent,22.79
NSW,Banks,2,1,37018,COLEMAN,David,LP,Liberal,Preference Count,42198
NSW,Banks,2,1,37018,COLEMAN,David,LP,Liberal,Preference Percent,45.84
NSW,Banks,2,1,37018,COLEMAN,David,LP,Liberal,Transfer Count,444
NSW,Banks,2,1,37018,COLEMAN,David,LP,Liberal,Transfer Percent,31.47
NSW,Banks,2,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Count,0
NSW,Banks,2,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Percent,0
NSW,Banks,2,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Count,-1411
NSW,Banks,2,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Percent,-100
NSW,Banks,2,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Count,5724
NSW,Banks,2,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Percent,6.22
NSW,Banks,2,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Count,558
NSW,Banks,2,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Percent,39.55
NSW,Banks,2,4,36330,HANNA,Natalie,GRN,The Greens,Preference Count,8386
NSW,Banks,2,4,36330,HANNA,Natalie,GRN,The Greens,Preference Percent,9.11
NSW,Banks,2,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Count,92
NSW,Banks,2,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Percent,6.52
NSW,Banks,2,5,37388,KHOUW,Steve,,,Preference Count,0
NSW,Banks,2,5,37388,KHOUW,Steve,,,Preference Percent,0
NSW,Banks,2,5,37388,KHOUW,Steve,,,Transfer Count,0
NSW,Banks,2,5,37388,KHOUW,Steve,,,Transfer Percent,0
NSW,Banks,2,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Count,2943
NSW,Banks,2,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Percent,3.2
NSW,Banks,2,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Count,201
NSW,Banks,2,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Percent,14.25
NSW,Banks,2,7,36774,SOON,Zhi,ALP,Labor,Preference Count,32794
NSW,Banks,2,7,36774,SOON,Zhi,ALP,Labor,Preference Percent,35.63
NSW,Banks,2,7,36774,SOON,Zhi,ALP,Labor,Transfer Count,116
NSW,Banks,2,7,36774,SOON,Zhi,ALP,Labor,Transfer Percent,8.22
NSW,Banks,3,1,37018,COLEMAN,David,LP,Liberal,Preference Count,42720
NSW,Banks,3,1,37018,COLEMAN,David,LP,Liberal,Preference Percent,46.41
NSW,Banks,3,1,37018,COLEMAN,David,LP,Liberal,Transfer Count,522
NSW,Banks,3,1,37018,COLEMAN,David,LP,Liberal,Transfer Percent,17.74
NSW,Banks,3,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Count,0
NSW,Banks,3,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Percent,0
NSW,Banks,3,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Count,0
NSW,Banks,3,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Percent,0
NSW,Banks,3,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Count,7530
NSW,Banks,3,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Percent,8.18
NSW,Banks,3,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Count,1806
NSW,Banks,3,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Percent,61.37
NSW,Banks,3,4,36330,HANNA,Natalie,GRN,The Greens,Preference Count,8635
NSW,Banks,3,4,36330,HANNA,Natalie,GRN,The Greens,Preference Percent,9.38
NSW,Banks,3,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Count,249
NSW,Banks,3,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Percent,8.46
NSW,Banks,3,5,37388,KHOUW,Steve,,,Preference Count,0
NSW,Banks,3,5,37388,KHOUW,Steve,,,Preference Percent,0
NSW,Banks,3,5,37388,KHOUW,Steve,,,Transfer Count,0
NSW,Banks,3,5,37388,KHOUW,Steve,,,Transfer Percent,0
NSW,Banks,3,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Count,0
NSW,Banks,3,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Percent,0
NSW,Banks,3,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Count,-2943
NSW,Banks,3,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Percent,-100
NSW,Banks,3,7,36774,SOON,Zhi,ALP,Labor,Preference Count,33160
NSW,Banks,3,7,36774,SOON,Zhi,ALP,Labor,Preference Percent,36.03
NSW,Banks,3,7,36774,SOON,Zhi,ALP,Labor,Transfer Count,366
NSW,Banks,3,7,36774,SOON,Zhi,ALP,Labor,Transfer Percent,12.44
NSW,Banks,4,1,37018,COLEMAN,David,LP,Liberal,Preference Count,46678
NSW,Banks,4,1,37018,COLEMAN,David,LP,Liberal,Preference Percent,50.71
NSW,Banks,4,1,37018,COLEMAN,David,LP,Liberal,Transfer Count,3958
NSW,Banks,4,1,37018,COLEMAN,David,LP,Liberal,Transfer Percent,52.56
NSW,Banks,4,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Count,0
NSW,Banks,4,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Percent,0
NSW,Banks,4,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Count,0
NSW,Banks,4,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Percent,0
NSW,Banks,4,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Count,0
NSW,Banks,4,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Percent,0
NSW,Banks,4,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Count,-7530
NSW,Banks,4,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Percent,-100
NSW,Banks,4,4,36330,HANNA,Natalie,GRN,The Greens,Preference Count,10318
NSW,Banks,4,4,36330,HANNA,Natalie,GRN,The Greens,Preference Percent,11.21
NSW,Banks,4,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Count,1683
NSW,Banks,4,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Percent,22.35
NSW,Banks,4,5,37388,KHOUW,Steve,,,Preference Count,0
NSW,Banks,4,5,37388,KHOUW,Steve,,,Preference Percent,0
NSW,Banks,4,5,37388,KHOUW,Steve,,,Transfer Count,0
NSW,Banks,4,5,37388,KHOUW,Steve,,,Transfer Percent,0
NSW,Banks,4,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Count,0
NSW,Banks,4,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Percent,0
NSW,Banks,4,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Count,0
NSW,Banks,4,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Percent,0
NSW,Banks,4,7,36774,SOON,Zhi,ALP,Labor,Preference Count,35049
NSW,Banks,4,7,36774,SOON,Zhi,ALP,Labor,Preference Percent,38.08
NSW,Banks,4,7,36774,SOON,Zhi,ALP,Labor,Transfer Count,1889
NSW,Banks,4,7,36774,SOON,Zhi,ALP,Labor,Transfer Percent,25.09
NSW,Banks,5,1,37018,COLEMAN,David,LP,Liberal,Preference Count,48969
NSW,Banks,5,1,37018,COLEMAN,David,LP,Liberal,Preference Percent,53.2
NSW,Banks,5,1,37018,COLEMAN,David,LP,Liberal,Transfer Count,2291
NSW,Banks,5,1,37018,COLEMAN,David,LP,Liberal,Transfer Percent,22.2
NSW,Banks,5,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Count,0
NSW,Banks,5,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Preference Percent,0
NSW,Banks,5,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Count,0
NSW,Banks,5,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,Transfer Percent,0
NSW,Banks,5,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Count,0
NSW,Banks,5,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Preference Percent,0
NSW,Banks,5,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Count,0
NSW,Banks,5,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,Transfer Percent,0
NSW,Banks,5,4,36330,HANNA,Natalie,GRN,The Greens,Preference Count,0
NSW,Banks,5,4,36330,HANNA,Natalie,GRN,The Greens,Preference Percent,0
NSW,Banks,5,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Count,-10318
NSW,Banks,5,4,36330,HANNA,Natalie,GRN,The Greens,Transfer Percent,-100
NSW,Banks,5,5,37388,KHOUW,Steve,,,Preference Count,0
NSW,Banks,5,5,37388,KHOUW,Steve,,,Preference Percent,0
NSW,Banks,5,5,37388,KHOUW,Steve,,,Transfer Count,0
NSW,Banks,5,5,37388,KHOUW,Steve,,,Transfer Percent,0
NSW,Banks,5,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Count,0
NSW,Banks,5,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Preference Percent,0
NSW,Banks,5,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Count,0
NSW,Banks,5,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,Transfer Percent,0
NSW,Banks,5,7,36774,SOON,Zhi,ALP,Labor,Preference Count,43076
NSW,Banks,5,7,36774,SOON,Zhi,ALP,Labor,Preference Percent,46.8
NSW,Banks,5,7,36774,SOON,Zhi,ALP,Labor,Transfer Count,8027
NSW,Banks,5,7,36774,SOON,Zhi,ALP,Labor,Transfer Percent,77.8
NSW,Barton,0,1,36820,BURNEY,Linda,ALP,Labor,Preference Count,46206
NSW,Barton,0,1,36820,BURNEY,Linda,ALP,Labor,Preference Percent,50.43
NSW,Barton,0,1,36820,BURNEY,Linda,ALP,Labor,Transfer Count,0
NSW,Barton,0,1,36820,BURNEY,Linda,ALP,Labor,Transfer Percent,0
NSW,Barton,0,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Preference Count,5611
NSW,Barton,0,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Preference Percent,6.12
NSW,Barton,0,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Transfer Count,0
NSW,Barton,0,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Transfer Percent,0
NSW,Barton,0,3,36332,VANDIJK,Taylor,GRN,The Greens,Preference Count,11441
NSW,Barton,0,3,36332,VANDIJK,Taylor,GRN,The Greens,Preference Percent,12.49
NSW,Barton,0,3,36332,VANDIJK,Taylor,GRN,The Greens,Transfer Count,0
NSW,Barton,0,3,36332,VANDIJK,Taylor,GRN,The Greens,Transfer Percent,0
NSW,Barton,0,4,37017,GOODY,John,LP,Liberal,Preference Count,23992
NSW,Barton,0,4,37017,GOODY,John,LP,Liberal,Preference Percent,26.19
NSW,Barton,0,4,37017,GOODY,John,LP,Liberal,Transfer Count,0
NSW,Barton,0,4,37017,GOODY,John,LP,Liberal,Transfer Percent,0
NSW,Barton,0,5,37503,POLLARD,Phillip,ON,Pauline Hanson's One Nation,Preference Count,4373
NSW,Barton,0,5,37503,POLLARD,Phillip,ON,Pauline Hanson's One Nation,Preference Percent,4.77
NSW,Barton,0,5,37503,POLLARD,Phillip,ON,Pauline Hanson's One Nation,Transfer Count,0
NSW,Barton,0,5,37503,POLLARD,Phillip,ON,Pauline Hanson's One Nation,Transfer Percent,0
NSW,Barton,1,1,36820,BURNEY,Linda,ALP,Labor,Preference Count,46618
NSW,Barton,1,1,36820,BURNEY,Linda,ALP,Labor,Preference Percent,50.88
NSW,Barton,1,1,36820,BURNEY,Linda,ALP,Labor,Transfer Count,412
NSW,Barton,1,1,36820,BURNEY,Linda,ALP,Labor,Transfer Percent,9.42
NSW,Barton,1,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Preference Count,8461
NSW,Barton,1,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Preference Percent,9.23
NSW,Barton,1,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Transfer Count,2850
NSW,Barton,1,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Transfer Percent,65.17
NSW,Barton,1,3,36332,VANDIJK,Taylor,GRN,The Greens,Preference Count,11755
NSW,Barton,1,3,36332,VANDIJK,Taylor,GRN,The Greens,Preference Percent,12.83
NSW,Barton,1,3,36332,VANDIJK,Taylor,GRN,The Greens,Transfer Count,314
NSW,Barton,1,3,36332,VANDIJK,Taylor,GRN,The Greens,Transfer Percent,7.18
NSW,Barton,1,4,37017,GOODY,John,LP,Liberal,Preference Count,24789
NSW,Barton,1,4,37017,GOODY,John,LP,Liberal,Preference Percent,27.06
NSW,Barton,1,4,37017,GOODY,John,LP,Liberal,Transfer Count,797
NSW,Barton,1,4,37017,GOODY,John,LP,Liberal,Transfer Percent,18.23
NSW,Barton,1,5,37503,POLLARD,Phillip,ON,Pauline Hanson's One Nation,Preference Count,0
NSW,Barton,1,5,37503,POLLARD,Phillip,ON,Pauline Hanson's One Nation,Preference Percent,0
NSW,Barton,1,5,37503,POLLARD,Phillip,ON,Pauline Hanson's One Nation,Transfer Count,-4373
NSW,Barton,1,5,37503,POLLARD,Phillip,ON,Pauline Hanson's One Nation,Transfer Percent,-100
NSW,Barton,2,1,36820,BURNEY,Linda,ALP,Labor,Preference Count,48772
NSW,Barton,2,1,36820,BURNEY,Linda,ALP,Labor,Preference Percent,53.23
NSW,Barton,2,1,36820,BURNEY,Linda,ALP,Labor,Transfer Count,2154
NSW,Barton,2,1,36820,BURNEY,Linda,ALP,Labor,Transfer Percent,25.46
NSW,Barton,2,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Preference Count,0
NSW,Barton,2,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Preference Percent,0
NSW,Barton,2,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Transfer Count,-8461
NSW,Barton,2,2,36276,HONOS,Dimitri,UAPP,United Australia Party,Transfer Percent,-100
NSW,Barton,2,3,36332,VANDIJK,Taylor,GRN,The Greens,Preference Count,13688
NSW,Barton,2,3,36332,VANDIJK,Taylor,GRN,The Greens,Preference Percent,14.94
NSW,Barton,2,3,36332,VANDIJK,Taylor,GRN,The Greens,Transfer Count,1933
NSW,Barton,2,3,36332,VANDIJK,Taylor,GRN,The Greens,Transfer Percent,22.85
NSW,Barton,2,4,37017,GOODY,John,LP,Liberal,Preference Count,29163
NSW,Barton,2,4,37017,GOODY,John,LP,Liberal,Preference Percent,31.83
